clean_text,sentiment_label
sangat tidak rekomen untuk pengiriman luar kota karena packing cuma kresek tidak pakai box kardus atau srerofoam mau order sterofoam tulisannya habis sampai lokasi hati ayam darahnya bleber mengenai produk yang lain orderan kurang blgnya sudah kirim pas kalo beli disini wajib unboxing seller tidak ramah dan tidak rekomen,negative
barang sesuai deskripsi dan request seller responsif packaging aman,positive
dengan harga segini worth itu lah daripada beli silicone case kau masih ada logo applenya enggak awet lagi,positive
adminnya ramah barang cepat dikirim thank you kak,positive
kalengnya cakep paket aman dan semoga tehnya ueeeenaaaaakkk ya thank you sok much,positive
thks,positive
sudah diterima thanks semoga cocok,positive
sudah kedua kalinya beli rasanya enak banget dagingnya real mantaf,positive
aromanya seperti panaway ya mudah mudahan khasiatnya juga,positive
barangnya bagus tapi pengirimannya agak lama semoga awet…,positive
pelayanan toko bagus barangnya sesuai dan harganya murah dipacking sangat baik kinerja kurir bagus terimakasih tokopedia,positive
ukurannya besar tapi memang agak kurang cocok kalo di pakai di outdoor,positive
good,positive
barangnya sesuai pesanan amp tepat waktu tapi sayang packingnya diterima sudah sobek,positive
selalu puas belanja disini pengiriman cepat packaging aman recommended deh pokoknya,positive
produk berfungsi dengan baik barang sesuai deskripsi packaging aman dan bagus,positive
alhamdulillah seller amanah dan isinya lebih dari yang dicntumkan puas lah pokoknya,positive
pembelian pertama disini barang utuh packing aman pengiriman sesuai estimasi 👍,positive
kualitas sesuai dengan gambar dan pengiriman cepat 👍,positive
sangat sesuai,positive
sesuai pesanan yang dikirim pink padahal pesannya hijau orange,positive
berasnya enak pulen selalu langganan di toko ini,positive
kualitas produk terimakasih atas layanan yang maksimak dengan produk yang berkualitas semoga tetap amanah,positive
good quality thanks,positive
dikasih bagian yang ada putingnya jdnya alot karena dalemnya isinya lemak alot,neutral
barang sudah diterima dengan baik sesuai pesanan packing aman mantaps 👍🏻,positive
helm nya bagus sesuai pesanan 👍👍👍👍makasih seler,positive
bahannya cocok dijamin termurah berfungsi dengan baik,positive
kualitasnya jempolan sih packing aman dan cepat prosesnya thx ya,positive
bentuk dan ukuran baik dan bagus walau agak kebesaran sedikit warna sesuai dengan yang di foto daya tahan pakai semoga awet,positive
barang sudah diterima dengan baik sesuai description,positive
kualitas happyfit selalu bagus dengan harga terjangkau promo menarik,positive
barang sudah sampai dan sesuai dengan pesanan kondisi barang baik tidak ada cacat terimakasih,positive
mantap pas banget di tangan,positive
galaxy carry yoga strap black ugh🥵❤️‍🔥,positive
barang sesuai pesanan amp deskripsi barang cepat sampai respon penjual bagus,positive
mantap,positive
mantap,positive
beli varian semua diterima dalam kondisi baik walau kardus penyok sana sini padahal seller sudah melabeli fragile paket nyangkut enggak bergerak hari setelah di pick up oleh anter saja semua teh masa kadaluarsanya mulai sep sampai des,positive
barang tidak lengkap ada tidak ada battereinya,negative
kualitas oke semoga awet 👍,positive
daging segar dan bersih，di bubble wrap，pengiriman ok,positive
terimakasih,positive
barang sesuai ok,positive
pengiriman cepat,positive
packaging rapi paket cepat sampai seller responsif,positive
packing nya ok rapi aman kemasan new looking ya cepat sampai terima kasih banyak sukses selalu,positive
baru sempat review 😁 untuk mie nya enak kopi nya mantap murah isi banyak sikat gigi design bagus cuma belum digunakan jadi belum tau nyaman atau enggak chocodrink enggak usah diragukan memang enak cuman bakal lebih enak kalau lebih kental sok fresh minyak angin baru pertama kali pakai brand yang ini dan masih belum di coba jadi belum tau panas nya pas atau enggak kesimpulannya semua produk mantap dan pengirimannya juga cepat 😎👍,positive
lengkap berfingsi dengan baik untuk hati firstcom,positive
mantul jos pegangan ada strumnya dikit,positive
bagus tapi agak berbau sedikit mungkin karena baru but keseluruhan very good,positive
baguuuuss kokoh begitu and the colour’ sok pretty sleek desainnya bisa jadi stand juga pengiriman super aman banget box bubble wrap gede makasiiii,positive
masker nya ok tapi kali ini pengiriman sangat lama dengan bantuan tokopedia care baru bisa diselesaikan dan masker baru bisa saya terima,positive
kualitas dan bahan bagus sekali hanya saja perlindungan kurang biadsnya setiap lembar ada cover pelindungnya di sini tidak ada beberapa lembar ada lubang kecil cacat coekan dan bekas tertindih kecil,positive
pengiriman cepat packaging aman expiry date panjang,positive
re omended,positive
packing tidak aman hanya satu lapis tanpa karton produk lainnya aman sellernya satu tetapi tokonya ternyata beda lokasi shg beda packing,neutral
bentuk dan ukuran pas bahan mantap terima kasih teteh tato pokoknya selalu puas sama produknya dapat potongan harga lagi sekali lagi terima kasih,positive
barang sudah sampai dengan aman packing rapi thx,positive
produk sesuai pengiriman cepat packing aman,positive
packing rapi ini benaran tipis dan lentur sesuai deskripsi semoga awet,positive
resolusi gambar tajam 👍 ada banyak fiturnya desain ramping ringan tapi kokoh desain elegan 😍 kualitas suaranya bagus,positive
saya pesan telur ayam kampung tapi yang dikirim telur ayam negeri kecewa sih 😥,negative
produk berkualitas packing aman,positive
maskernya bagus dan pas dimuka dan datengnya cepat terima kasih seller,positive
sudah langganan dimarih seperti biasa memuaskan terima kasih bos,positive
barang sesuai respins cepat tapi belum dipasang semoga tidak ada kendala terima kasih,positive
mantabbb,positive
jenis dan jumlah produk sesuai harga murah cuma expired nya agak dekat packing sangat baik pengiriman cepat thank you seller,positive
ok sip harga murah meriah,positive
mqntap,positive
jelek datang nya net bulutangkis ukuran kekecilan bahan jelek karakteristik bukan net volly,negative
bagus,positive
barang belum di coba karena belum berangkat 😁,positive
mantap packagingnya,positive
produk berkualitas pengiriman on time amp pelayanan toko responsif memuaskan 👍👍👍👍👍,positive
perlu diragukan sudah langganan,positive
paketnya sampai dengan selamat packing rapi ditambahin bubble wrap,positive
respon seller amp pengiriman sangat cepat thank you,positive
barang sesuai deskripsi pengiriman cepat packing aman recommended seller,positive
terima kasih ya dikasih bonus masker cuman sayangnya ini kaos kakinya warna biru navynya hampir menyaru ke warna hitam jadi gelap banget biru jadi kayak bukan biru kalo sekilas mah,positive
packing aman 👍 harga terjangkau 🤑,positive
fast service good product,positive
rotinya uenakkk semua suka,positive
mau order lagi ah,positive
sudah beli disini kali produknya okee banget,positive
barang sudah diterima dengan sangat amat baik,positive
sudah tiba pas bahan ringan 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,positive
barangnya sangat bagus cakep,positive
sesuai diskripsi,positive
itu good tennis racket for practicing technique but the paint stays on my hand itu been blue for two days now and won wash off,neutral
bagussssss👍👍👍👍,positive
mantaf 👍👍👍terimakasih🙏🙏🙏,positive
pengiriman cepat packaging aman expiry date panjang,positive
mantap ukurannya pas empuk nyaman dipakai,positive
produk sesuai warnanya packaging rapi,positive
semua baik segel cuma belum coba,positive
salmon nya fresh and tasty secara form amp size potongan memang enggak begitu seragam memang tapi untuk for the price masih worth itu banget,positive
bagus,positive
barang sesuai dengan deskripsi,positive
respon cepat dari penjual barang diterima sesuai dengan pesanan,positive
langsung pasang mudah² sip awet,positive
kemasannya rapi produk sesuai salah satu professional seller di tok ped,positive
jangan ragu buat order dan sama seller barangnya sampai dan berfungsi dengan baik terima kasih banyak 👌🏼,positive
mantap cepat recommended,positive
bagus bekerja dengan baik sayang pakai rfid card yang besar tapi enggak masalah,positive
terima kasih pelayanan dan barangnya memuaskan dapat bonus gunting juga,positive
keterangan dapat tas tapi nyata nya enggak dapat tolong amanah ya min jadi sedikit kecewa,neutral
dapat harga murah,positive
terima kasih barang sesuai dengan yang diinginkan,positive
gepuk original rasanya enak pengiriman cepat,positive
telurnya sudah enggak seger…,negative
bahan dan sizing ok banget,positive
sudah ok gan 👍👍,positive
bagus sesuai ekpektasi bahan bagus smooth dioperasikan hanya ada sound yang mengganggu waktu ditambah beban semoga awet kemasan bagus seller responsif kurir top,positive
cocok untuk ruang tamu suara ok suara detail model cakep,positive
kemasan dan kualitas barang kurang fres jauh dengan dengan sayur box dan segari,neutral
pengiriman cepat pengemasan baik,positive
mantap mantap mantap mantap mantap matep,positive
amanah dan aman packing rapi,positive
alhamdulillah pesanan sudah di terima dalam keadaan baik susu kesukaan keluargaku pesanan sesuai pengiriman tepat waktu packing kemasan plastik menurut saya sih kurang aman untuk barang produk cair minuman terima kasih tokopedia toko dan gtl kurir nya 🥰 sukses semuanya 🤗👍,positive
sesuai dekripsi sayangnya usb port satunya tidak bisa dipakai untuk charging tapi ac port nya bisa untuk charging dengan adapter usb,positive
saja,neutral
respon cepat barang bagus trimakasih,positive
seller gercep packing rapi ekspedisi nya sebenarnya bisa sampai lebih cepat tapi tertuda sehari kalau lihat dari pelacakan tapi masih sesuai waktunya 🙏,positive
pengiriman ok packing ok,positive
pengiriman cepat pavking rapi banyk bonus,positive
process super cepat packing sederhana rapi product masih tersegel rapi bekerja dengan baik,positive
waktu terima memang terlambat tapi enggak apa barang bagus,positive
material bagus harga ekonomis seller responsif ukuran sangat fit dengan saltiga,positive
foto nya beda sama pesanannya karena sudah di kasihkan ke yang nitip😀 pokoknya ini roti selalu enakkkk deh🥰,positive
terimakasih barang sudah sampai dengan sangat cepat dan keadaan baik,positive
untung pas di kaki bahan enak dan nyaman,positive
beras diterima dalam keadaan tidak vakum sudah masuk angin mungkin kedepannya bisa diperhatikan lagi,neutral
rasanya enak sudah ke kali beli pengiriman barang cepat,positive
produk berfungsi denggan baik proses cepat thanks,positive
fast delivery good product,positive
pengiriman cepat dan aman spek barang menarik dan sepertinya bagus tapi kami belum aplikasikan,positive
barang sesuai,positive
untuk rumah lain mengharuskan pendekatan outdoor,positive
jahitannya kurang sempurna,neutral
toko yang paling ramah sudah kayak kenal lama 😆😆😆😆😆,positive
pas pisann,positive
txs ya ikannya 👍👍👍👍,positive
mantab presisi dan sesuai pesanan pengiriman cepat,positive
seller amanah barang sesuai dengan gambar packing bagus dan rapi pengiriman cepat,positive
produk standard pengiriman good packing standard penjual good harga standard,positive
tidak pernah kecewa berbelanja kebutuhan ikan di ferry fish semua serba the best baik pelayanan juga kualitas terima kasih banyak sehat dan sukses selalu 🙏❤🤗🙏,positive
luv itu but my personal favorit of bev beside coffee is asana blue🥰 smells great taste even better 😍,positive
dapat agak kurus oyongnya tapi,positive
penjual sangat baik driver sangat baik keadaan tv baik sesuai ekspektasi resolusi gambar tajam 👍 packaging aman 🙏,positive
harga promo produk terjamin pengiriman tepat waktu,positive
rotinya lembut konsisten cita rasanya enggak pernah berubah sejak pertama saya beli favorit suami untuk rasa ini recommended banget deh 😉👌🏼,positive
mantap deh terima kasih dikondisi urgent butuh obat ada solusinya,positive
barangnya bagus banget multifungsi,positive
barang ok punya penjual juga sangat membantu baik orderan dan komplainan rekomended deh terima kasih ya,positive
kualitas sesuai harga respon cepat terimakasih semoga awet,positive
top dapat gift juga,positive
beli produk head ya langsung di tokonya recommended seller ⭐️⭐️⭐️⭐️⭐️,positive
paling bagus yang peanut butter rasanya cukup strong apalagi kurmanya,positive
enak pernah beli langsung di tokonya repeat order yuhuu,positive
aku yang suka kismis mencoba kismis sini kok enak ya begitu ini pembelian kedua,positive
barang paten pengiriman cepat seller baik,positive
pesan hari minggu jam sore mengira bakal dikirim seninnya tnyt saat itu juga dikirim dan jam malamnya sampai🤭🤗 barang lengkap semua👍🏻 thnks wings dan kurir🙏🏻,positive
barang sampai dengan selamat kemasan segel orisinal 👍🏽,positive
packing 👍🏻krupuknya utuh👍🏻seller👍🏻enak👍🏻 tmksh,positive
barang sampai dengan kondisi baik meskipun ada keterlambatan karena hari raya,positive
